alpha,avg_aoi,energy_norm
0.0,182.9519424025692,0.9926880456290522
0.25,182.9519424025692,0.9926880456290522
0.5,182.9519424025692,0.9926880456290522
0.75,182.9519424025692,0.9926880456290522
1.0,182.9519424025692,0.9926880456290522
