time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
94.30454525804201,4.715030532471782,577.0634963906424,973.2078831040134,0,91.16106041610722,94.30454525804201
115.85895793278105,5.792554435778415,777.3723389573872,809.9226387328804,8,108.85350782642026,115.85895793278105
130.00125236862783,6.499472427140436,683.6063863191322,668.7393099944501,2,118.66242718331277,130.00125236862783
139.1652826248803,6.957477209522741,749.8282600337342,581.2260814267906,15,123.18761468540255,139.1652826248803
144.47473540048068,7.222753117872442,797.7728385500977,622.8466267484065,28,123.68124294765364,144.47473540048068
151.2429394595354,7.560966590394859,878.3000410873951,614.1560090106934,27,125.40801569139053,151.2429394595354
164.9913433628038,8.24819005512796,882.5571800347619,449.45382261072706,13,133.65670814923212,164.9913433628038
171.3500014719978,8.565926230157341,829.1416892346658,395.27828242148723,25,134.30369954269287,171.3500014719978
178.67117706108482,8.931788279181372,899.131498164671,342.5476139230139,24,135.66916922974372,178.67117706108482
189.43556584094085,9.469810987743854,888.3369443089833,214.05121008837202,12,140.119039148235,189.43556584094085
199.8555102702675,9.990611478779867,777.3558812089736,271.16651482588094,18,143.87713323521942,199.8555102702675
214.35199142028793,10.71523880585057,763.7350869098432,97.9671521361286,16,151.22854800456358,214.35199142028793
216.19800147606827,10.807342578209267,777.9958660173808,81.30918280792099,26,145.86795801114164,216.19800147606827
232.2325395722899,11.60887275259003,968.4283112516629,107.24737096090509,9,154.1614114549536,232.2325395722899
243.37600150744382,12.165849118917405,888.3369443089833,214.05121008837202,12,163.50685886789077,243.37600150744382
254.14039028729985,12.703871827479887,899.131498164671,342.5476139230139,24,171.75560720687295,254.14039028729985
261.4615658763868,13.069733876503918,829.1416892346658,395.27828242148723,25,176.07306398248028,261.4615658763868
267.8202239855808,13.387470051533299,882.5571800347619,449.45382261072706,13,179.00409273758171,267.8202239855808
288.13891709703387,14.403207976675633,646.5291289570322,389.1873847552082,7,189.7181552791337,288.13891709703387
296.58511279098855,14.825321030943048,588.4955186180059,306.36517804315645,19,188.27818054672204,296.58511279098855
313.12540875695487,15.652139098811046,506.7103012851879,125.76017746093638,29,194.38096288745658,313.12540875695487
331.4150491942437,16.56642439024517,309.87777727348885,29.176473755822997,6,201.6234350182706,331.4150491942437
338.76575503082313,16.933762951643825,224.71558026876093,7.069268916182314,20,197.6819490204893,338.76575503082313
354.0849810817993,17.699527523762313,181.26122306425097,185.46005274010923,10,201.19834236873888,354.0849810817993
361.2869285371196,18.05942816609801,183.9351909141732,271.6182867280379,3,196.35739220615514,361.2869285371196
369.09786698220233,18.449778357921826,274.6239760685173,248.8319452650807,23,191.86506841849783,369.09786698220233
391.7052301767236,19.579949787217572,45.572242817226716,103.87892246077169,21,201.4155906071283,391.7052301767236
433.35101646191015,21.66204237104658,324.3888083153068,518.3512757852724,4,228.6163430102512,433.35101646191015
