time_s,energy_Wh,E_fly_total,E_hover_total,E_tx_total,uav_x,uav_y,served_node,aoi_avg,aoi_max
446.2934317216246,12.86031173154994,12.82912451472202,0.030455257376290856,0.0007319594516235643,224.71558026876093,7.069268916182314,20,202.0385064718675,446.2934317216246
453.6464130656789,13.072301394693996,13.040247866287523,0.03130123674785449,0.0007522916586131077,309.87777727348885,29.176473755822997,6,196.1454682251518,453.6464130656789
471.93832901044266,13.599272379226388,13.566352539241361,0.03214721611941813,0.0007726238656026511,506.7103012851879,125.76017746093638,29,203.0645522807244,471.93832901044266
493.5028337154115,14.220475971382488,14.186689819818907,0.032993195490981765,0.0007929560725921946,763.7350869098432,97.9671521361286,16,208.17896252851284,493.5028337154115
495.3511192786667,14.273960586807867,14.239308123665733,0.0338391748625454,0.000813288279581738,777.9958660173808,81.30918280792099,26,193.5155441158125,495.3511192786667
511.3879328823632,14.7359969921346,14.700478217413913,0.03468515423410904,0.0008336204865712814,968.4283112516629,107.24737096090509,9,192.50609329009686,364.09198907421273
522.5336703249919,15.057197229364652,15.020812143065411,0.03553113360567268,0.0008539526935608248,888.3369443089833,214.05121008837202,12,192.2630563210607,375.2377265168415
532.9558902617935,15.357564130593383,15.320312732715589,0.036377112977236316,0.0008742849005503682,777.3558812089736,271.16651482588094,18,190.60168718374385,385.65994645364304
544.1836653644582,15.681126602492986,15.643008893036638,0.037223092348799953,0.0008946171075399117,829.1416892346658,395.27828242148723,25,190.3220252195579,396.8877215563078
550.544598981127,15.864550732021737,15.825566710986836,0.03806907172036359,0.0009149493145294551,882.5571800347619,449.45382261072706,13,185.1755217693761,403.24865517297667
559.5807944563984,16.125007730476113,16.08515739786266,0.03891505109192723,0.0009352815215189985,899.131498164671,342.5476139230139,24,181.94692750484666,412.28485064824804
581.0077077082593,16.742249443409634,16.701532799217627,0.039761030463490867,0.0009556137285085419,646.5291289570322,389.1873847552082,7,189.19839766675156,433.71176390010896
589.4561789096889,16.985783206179367,16.94420025040881,0.040607009835054504,0.0009759459354980853,588.4955186180059,306.36517804315645,19,182.90819436479657,370.3840125233397
616.0363509452322,17.75141050878769,17.70896124143858,0.04145298920661814,0.0009962781424876289,749.8282600337342,581.2260814267906,15,196.65896717669725,396.96418455888306
621.3480792283075,17.904623279125975,17.861307700198314,0.04229896857818178,0.0010166103494771723,797.7728385500977,622.8466267484065,28,188.78718101725815,402.2759128419583
628.1185587948371,18.099840085836284,18.05565819533007,0.04314494794974542,0.0010369425564667157,878.3000410873951,614.1560090106934,27,181.92278083683811,387.7978787951557
644.9894958161133,18.585894670799373,18.54084646871461,0.043990927321309055,0.0010572747634562591,683.6063863191322,668.7393099944501,2,185.3047573308999,390.5242458731102
659.134065759435,18.99344483680853,18.947530323145212,0.04483690669287269,0.0010776069704458025,777.3723389573872,809.9226387328804,8,185.96036674700716,383.1121276342179
680.6907539416488,19.61442335597938,19.567642530737512,0.04568288606443633,0.001097939177435346,577.0634963906424,973.2078831040134,0,194.02809440200656,378.8184149053594
706.5411548527213,20.359037252667715,20.311390115847296,0.04652886543599997,0.0011182713844248894,428.06102148347367,701.4181597641904,11,206.38953478586464,397.81695032061697
713.3930203485362,20.556597527776404,20.508084079377433,0.047374844807563606,0.0011386035914144328,360.76024988921273,748.2147538775155,5,199.7524397544651,388.7452775442423
729.3165586207258,21.015372224819732,20.96599246484221,0.04822082417912724,0.0011589357984039762,197.0194406646276,846.2229650173126,17,202.18701749944023,398.05205615899064
735.9333182781669,21.206162741232518,21.155916669676444,0.04906680355069088,0.0011792680053935196,234.58446430590962,915.890867007551,14,195.31481662966704,388.8722635976424
751.7298704969562,21.661280936399027,21.6101685532644,0.04991278292225452,0.001199600212383063,89.71616427143047,794.0279554023678,1,197.6224083212419,401.6788619941102
754.7198243192778,21.747639336151128,21.69566064143795,0.050758762293818156,0.0012199324193726065,87.01431901816458,758.50206042794,22,187.12340161634907,376.5089805136273
782.8796596220824,22.55875227711753,22.5059072708258,0.051604741665381794,0.00124026462636215,324.3888083153068,518.3512757852724,4,201.79427639193923,381.80830378420313
805.7401716543111,23.217273772284294,23.163562454414013,0.05245072103694543,0.0012605968333516933,274.6239760685173,248.8319452650807,23,211.16582789695352,396.85560186387414
813.5533856068687,23.4425156103854,23.387937980936567,0.05329670040850907,0.0012809290403412367,183.9351909141732,271.6182867280379,3,205.49008132229676,397.46459285363665
820.757608569664,23.650221848021676,23.594777906994292,0.05414267978007271,0.0013012612473307802,181.26122306425097,185.46005274010923,10,199.20534375787753,391.45410675187014
833.9723176342256,24.030997120589184,23.974686867983248,0.054988659151636345,0.0013215934543203236,45.572242817226716,103.87892246077169,21,198.93109229522486,387.6788859126007
850.9622475380569,24.52047804794768,24.463301483763193,0.05583463852319998,0.001341925661309867,224.71558026876093,7.069268916182314,20,202.4320616718416,397.3158344723776
858.3152288821112,24.732467711091733,24.674424835328693,0.05668061789476362,0.0013622578682994104,309.87777727348885,29.176473755822997,6,196.2960824886816,386.3768998716683
876.6071448268749,25.259438695624123,25.200529508282532,0.05752659726632726,0.0013825900752889538,506.7103012851879,125.76017746093638,29,201.0990379062309,383.10431111146306
898.1716495318437,25.88064228778022,25.820866788860076,0.058372576637890895,0.0014029222822784973,763.7350869098432,97.9671521361286,16,209.1745820839854,402.8205302531767
900.019935095099,25.9341269032056,25.873485092706904,0.05921855600945453,0.0014232544892680407,777.9958660173808,81.30918280792099,26,197.53390712002616,388.6320022127354
914.4253497596967,26.349187966572103,26.287679844494857,0.06006453538101817,0.001443586696257584,888.3369443089833,214.05121008837202,12,198.87626580346702,403.0374168773331
924.8475696964982,26.64955486780083,26.587180434145033,0.06091051475258181,0.0014639189032471275,777.3558812089736,271.16651482588094,18,196.2354297591117,413.4596368141346
936.075344799163,26.97311733970043,26.90987659446608,0.061756494124145446,0.001484251110236671,829.1416892346658,395.27828242148723,25,194.40014888061967,424.68741191679936
