time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
9.470724173224793,0.4733488633047071,45.572242817226716,103.87892246077169,21,9.155033367450633,9.470724173224793
22.68226861805819,1.1337387401898442,181.26122306425097,185.46005274010923,10,21.610502191682084,22.68226861805819
29.88332696112511,1.4936043119866578,183.9351909141732,271.6182867280379,3,27.815449636044846,29.88332696112511
37.69337629395446,1.8839194332715927,274.6239760685173,248.8319452650807,23,34.36905309240903,37.69337629395446
56.25000224393733,2.8115633854142033,309.87777727348885,29.176473755822997,6,51.05067896759401,56.25000224393733
63.599818968263406,3.1788668762739745,224.71558026876093,7.069268916182314,20,56.2805017263113,63.599818968263406
80.58658425236634,4.028017795122588,45.572242817226716,103.87892246077169,21,70.8967383411095,80.58658425236634
93.79812869719973,4.688407672007726,181.26122306425097,185.46005274010923,10,81.7377541166382,93.79812869719973
100.99918704026665,5.048273243804539,183.9351909141732,271.6182867280379,3,86.56828379040043,100.99918704026665
108.809236373096,5.438588365089474,274.6239760685173,248.8319452650807,23,92.00780445392505,108.809236373096
130.71856151769825,6.533867276963054,506.7103012851879,125.76017746093638,29,109.55984421460397,130.71856151769825
147.2579683714112,7.360650274292169,588.4955186180059,306.36517804315645,19,121.19065212260324,147.2579683714112
155.7032749531125,7.7827282580207005,646.5291289570322,389.1873847552082,7,124.4458495392008,155.7032749531125
170.40391336204698,8.517572833110892,777.3558812089736,271.16651482588094,18,133.46635750273373,170.40391336204698
180.82296867912024,9.038338253608021,888.3369443089833,214.05121008837202,12,137.85798053050294,180.82296867912024
191.58646834672288,9.576325891631619,899.131498164671,342.5476139230139,24,142.23526458654817,191.58646834672288
198.9067548235565,9.942152870116766,829.1416892346658,395.27828242148723,25,142.92532590259654,198.9067548235565
205.26452382049712,10.259853974607264,882.5571800347619,449.45382261072706,13,142.4409441055206,205.26452382049712
219.01203861151214,10.947042368801482,878.3000410873951,614.1560090106934,27,148.8880576094852,219.01203861151214
225.77935355831346,11.285220770785013,797.7728385500977,622.8466267484065,28,148.12939410434274,225.77935355831346
231.08791722166046,11.55046160859583,749.8282600337342,581.2260814267906,15,145.73502719363438,231.08791722166046
240.25105836565953,12.00843132043925,683.6063863191322,668.7393099944501,2,146.88979972544476,240.25105836565953
254.39246368925293,12.715314241262385,777.3723389573872,809.9226387328804,8,152.55145625939642,254.39246368925293
275.94598725173853,13.792803074030134,577.0634963906424,973.2078831040134,0,164.90678024682407,275.94598725173853
301.79322354308266,15.084977543240809,428.06102148347367,701.4181597641904,11,180.6942424200655,301.79322354308266
308.64192441916924,15.427225241688605,360.76024988921273,748.2147538775155,5,177.25487914884647,308.64192441916924
324.5622980716305,16.223056578955138,197.0194406646276,846.2229650173126,17,182.35650953225337,324.5622980716305
331.17589310934335,16.553548985484248,234.58446430590962,915.890867007551,14,177.93090813298807,331.17589310934335
346.9692807084044,17.34303102008077,89.71616427143047,794.0279554023678,1,182.15865304176904,346.9692807084044
349.9560699109977,17.492183134853903,87.01431901816458,758.50206042794,22,173.48023991399575,349.9560699109977
378.11274059407395,18.899829323651186,324.3888083153068,518.3512757852724,4,189.03315257726953,378.11274059407395
400.9700880065744,20.042509348919676,274.6239760685173,248.8319452650807,23,202.1518049353207,400.9700880065744
408.7801373394037,20.43282447020461,183.9351909141732,271.6182867280379,3,199.7024892581788,408.7801373394037
415.9811956824706,20.792690042001425,181.26122306425097,185.46005274010923,10,196.16411203507005,415.9811956824706
429.19274012730403,21.453079918886562,45.572242817226716,103.87892246077169,21,197.7554512840722,429.19274012730403
446.179505411407,22.302230837735177,224.71558026876093,7.069268916182314,20,201.98956035340368,446.179505411407
453.529322135733,22.66953432859495,309.87777727348885,29.176473755822997,6,196.0967330813366,453.529322135733
471.81807346076846,23.58378454949019,506.7103012851879,125.76017746093638,29,203.01550067493636,471.81807346076846
493.379413546009,24.66166420839569,763.7350869098432,97.9671521361286,16,208.1308603086433,493.379413546009
495.2245344895359,24.753732910215504,777.9958660173808,81.30918280792099,26,193.46849676918566,495.2245344895359
511.2581834735041,25.555228014057384,968.4283112516629,107.24737096090509,9,192.4602063040371,364.0002151020931
522.4007562964046,26.11216930984588,888.3369443089833,214.05121008837202,12,192.2168528730281,375.14278792499357
532.8198116134778,26.63293473034301,777.3558812089736,271.16651482588094,18,190.555378248387,385.5618432420668
544.0444220964142,27.193977909133302,829.1416892346658,395.27828242148723,25,190.2753998222282,396.78645372500324
550.4021910933548,27.5116790136238,882.5571800347619,449.45382261072706,13,185.12857991007357,403.14422272194383
559.4352219488978,27.963143211044425,899.131498164671,342.5476139230139,24,181.8999856455441,412.1772535774869
580.8589705810305,29.034143297294527,646.5291289570322,389.1873847552082,7,189.1518777567462,433.60100220961954
589.3042771627318,29.45622128102306,588.4955186180059,306.36517804315645,19,182.86230737873674,370.29223855121995
615.8812845785468,30.78488430645728,749.8282600337342,581.2260814267906,15,196.6128692159888,396.869245967035
621.1898482418937,31.050125144268097,797.7728385500977,622.8466267484065,28,188.74108305654985,402.17780963038194
627.9571631886951,31.38830354625163,878.3000410873951,614.1560090106934,27,181.87689385077834,387.70610482303596
644.8249355902428,32.23150482097249,683.6063863191322,668.7393099944501,2,185.25887034484006,390.4324719009904
658.9663409138362,32.93838774179562,777.3723389573872,809.9226387328804,8,185.91447976094727,383.02035366209816
680.5198644763218,34.01587657456337,577.0634963906424,973.2078831040134,0,193.98220741594682,378.7266409332397
706.367100767666,35.30805104377404,428.06102148347367,701.4181597641904,11,206.34364779980484,397.7251763484973
713.2158016437526,35.650298742221835,360.76024988921273,748.2147538775155,5,199.70655276840532,388.6535035721226
729.1361752962139,36.44613007948836,197.0194406646276,846.2229650173126,17,202.14113051338052,397.9602821868709
735.7497703339267,36.77662248601747,234.58446430590962,915.890867007551,14,195.26892964360727,388.7804896255227
751.5431579329877,37.56610452061399,89.71616427143047,794.0279554023678,1,197.5765213351822,401.58708802199044
754.529947135581,37.71525663538712,87.01431901816458,758.50206042794,22,187.07751463028936,376.41720654150754
782.6866178186573,39.1229028241844,324.3888083153068,518.3512757852724,4,201.74838940587946,381.71652981208337
805.5439652311577,40.26558284945289,274.6239760685173,248.8319452650807,23,211.1199409108938,396.7638278917545
813.354014563987,40.655897970737826,183.9351909141732,271.6182867280379,3,205.44419433623705,397.3728188815169
820.555072907054,41.015763542534636,181.26122306425097,185.46005274010923,10,199.1594567718178,391.3623327797504
833.7666173518874,41.67615341941977,45.572242817226716,103.87892246077169,21,198.88520530916506,387.58711194048084
850.7533826359903,42.525304338268384,224.71558026876093,7.069268916182314,20,202.38617468578192,397.22406050025785
858.1031993603164,42.89260782912815,309.87777727348885,29.176473755822997,6,196.25019550262184,386.2851258995485
876.3919506853517,43.80685805002339,506.7103012851879,125.76017746093638,29,201.05315092017108,383.0125371393433
897.9532907705923,44.88473770892889,763.7350869098432,97.9671521361286,16,209.1286950979256,402.7287562810569
899.7984117141192,44.9768064107487,777.9958660173808,81.30918280792099,26,197.48802013396642,388.54022824061565
914.2006617589886,45.69673156763564,888.3369443089833,214.05121008837202,12,198.83027333008297,402.94247828548504
924.6197170760619,46.217496988132766,777.3558812089736,271.16651482588094,18,196.18933179840334,413.36153360255827
935.8443275589983,46.77854016692306,829.1416892346658,395.27828242148723,25,194.35394543258704,424.5861440854947
942.2020965559389,47.096241271413554,882.5571800347619,449.45382261072706,13,187.6517175807748,430.9439130824353
951.2351274114819,47.547705468834174,899.131498164671,342.5476139230139,24,183.6247515875651,439.9769439379784
971.6938907614586,48.57045629097648,968.4283112516629,107.24737096090509,9,188.73565802794337,390.8349201804286
1007.3710286102475,50.354125838059396,646.5291289570322,389.1873847552082,7,210.19572727575843,418.06675144751625
1015.8163351919488,50.776203821787924,588.4955186180059,306.36517804315645,19,204.42396525648576,399.9350506134025
1042.3933426077638,52.10486684722214,749.8282600337342,581.2260814267906,15,216.78390407132693,421.20349436587065
1047.7019062711108,52.370107685032956,797.7728385500977,622.8466267484065,28,207.87539913369994,419.7447430824163
1054.469221217912,52.70828608701649,878.3000410873951,614.1560090106934,27,200.4256454795273,409.6442856276698
1071.33699361946,53.551487361737344,683.6063863191322,668.7393099944501,2,203.07634928010123,412.3706527056242
1085.4783989430532,54.25837028256048,777.3723389573872,809.9226387328804,8,203.0006860027207,404.958534466732
1107.031922505539,55.335859115328226,577.0634963906424,973.2078831040134,0,210.33714096423242,400.66482173787347
1132.879158796883,56.6280335845389,428.06102148347367,701.4181597641904,11,221.96730865460262,419.663357153131
1139.7278596729695,56.97028128298669,360.76024988921273,748.2147538775155,5,214.59894092971533,410.5916843767563
1155.6482333254307,57.76611262025322,197.0194406646276,846.2229650173126,17,216.30224598120267,419.8984629915047
1162.2618283631436,58.09660502678233,234.58446430590962,915.890867007551,14,208.69877241794163,410.71867043015646
1178.0552159622048,58.886087061378845,89.71616427143047,794.0279554023678,1,210.27509141602877,423.52526882662426
1181.0420051647982,59.035239176151975,87.01431901816458,758.50206042794,22,199.04481201764813,398.35538734614124
