time_s,energy_Wh,E_fly_total,E_hover_total,E_tx_total,uav_x,uav_y,served_node,aoi_avg,aoi_max
529.3985796814288,15.25263231748929,15.22358319927503,0.02836733962672832,0.0006817785875408112,878.3000410873951,614.1560090106934,27,191.9724653583576,364.401343939117
543.1478253531983,15.648781204843573,15.618925166678917,0.02915532128302633,0.000700716881639167,882.5571800347619,449.45382261072706,13,193.11669137643088,371.7910897331915
549.5073252308933,15.832145942744166,15.801482984629114,0.02994330293932434,0.0007196551757375229,829.1416892346658,395.27828242148723,25,186.87117160042968,370.82857225329855
556.8293425884814,16.043225905092342,16.011756027026895,0.030731284595622348,0.0007385934698358787,899.131498164671,342.5476139230139,24,181.5881693043216,367.3853590625296
567.5945731368384,16.35345152286658,16.32117472485074,0.03151926625192036,0.0007575317639342345,888.3369443089833,214.05121008837202,12,179.74838019898246,367.0062859072317
578.7388768404934,16.674592368468478,16.64150865050224,0.032307247908218366,0.0007764700580325904,968.4283112516629,107.24737096090509,9,178.28766424894124,362.115209746164
594.7742567052161,17.136569382167053,17.10267874425042,0.033095229564516375,0.0007954083521309462,777.9958660173808,81.30918280792099,26,181.71802445996772,376.30373778660527
596.6211085294975,17.189994605964277,17.155297048097246,0.033883211220814384,0.000814346646229302,763.7350869098432,97.9671521361286,16,170.95985663055288,363.6532666923652
611.118431448019,17.607684015159435,17.57217953734201,0.03467119287711239,0.0008332849403276579,777.3558812089736,271.16651482588094,18,172.85215989537818,363.44822032119777
625.8208007377079,18.03127763525755,17.994966237489727,0.0354591745334104,0.0008522232344260137,646.5291289570322,389.1873847552082,7,174.9495095313709,369.70355214843096
634.2678382001637,18.274752006399126,18.23763368868091,0.03624715618970841,0.0008711615285243695,588.4955186180059,306.36517804315645,19,170.79152734013047,361.6094518764193
650.8089759346312,18.751292072893026,18.713366835224413,0.03703513784600642,0.0008900998226227254,506.7103012851879,125.76017746093638,29,174.72764542090167,359.86010740509676
669.0994581404211,19.27820366579726,19.23947150817825,0.03782311950230443,0.0009090381167210812,309.87777727348885,29.176473755822997,6,180.41310797299536,370.7990420058062
676.4510057455017,19.490133937313157,19.450594859743752,0.03861110115860244,0.000927976410819437,224.71558026876093,7.069268916182314,20,175.15963592437973,361.1620934460293
693.4395019103591,19.979555473043497,19.939209475523697,0.03939908281490045,0.0009469147049177928,45.572242817226716,103.87892246077169,21,179.54311243554088,364.93731428529884
706.652777235947,20.36027135398285,20.319118436512653,0.04018706447119846,0.0009658529990161487,181.26122306425097,185.46005274010923,10,180.15136810743252,370.94780038706534
713.8555664597685,20.56791819999097,20.52595836257038,0.040975046127496466,0.0009847912931145045,183.9351909141732,271.6182867280379,3,174.74913767755768,370.3388093973029
721.6673466733523,20.79310064646392,20.750333889092932,0.041763027783794475,0.0010037295872128604,274.6239760685173,248.8319452650807,23,169.95589823744527,355.2915113176318
744.5264249666072,21.451562750002527,21.407989072681143,0.042551009440092484,0.0010226678813112164,324.3888083153068,518.3512757852724,4,180.209956877004,360.59911332474985
762.0779012527441,21.957195025534205,21.912814428262426,0.04333899109639049,0.0010416061754095723,428.06102148347367,701.4181597641904,11,185.1564135094446,371.3001578540456
768.9283330095852,22.154695909014738,22.109508391792563,0.0441269727526885,0.0010605444695079283,360.76024988921273,748.2147538775155,5,179.40182561258948,360.643891123593
786.435031496879,22.659038829525723,22.613044392353153,0.04491495440898651,0.0010794827636062842,234.58446430590962,915.890867007551,14,184.303504446187,371.5352636924194
793.0503574153463,22.849769954310354,22.802968597187387,0.04570293606528452,0.0010984210577046401,197.0194406646276,846.2229650173126,17,178.31381071095808,368.1874103211217
803.0135367051113,23.13690089472578,23.08929261765242,0.04649091772158253,0.001117359351802996,89.71616427143047,794.0279554023678,1,175.67197034702684,375.162069527539
806.0020567884591,23.223199902849725,23.174784705825967,0.04727889937788054,0.001136297645901352,87.01431901816458,758.50206042794,22,166.05547077667836,333.5460801510289
850.6065662483169,24.50781116012507,24.458589043150916,0.04806688103417855,0.001155235939999708,577.0634963906424,973.2078831040134,0,198.05496058283995,356.5953351676465
872.161820691557,25.128730287667764,25.078701250743215,0.04885486269047656,0.001174174234098064,777.3723389573872,809.9226387328804,8,207.00519537238384,364.0074534065388
886.3049568959049,25.536221062048764,25.48538510517382,0.049642844346774566,0.0011931125281964198,683.6063863191322,668.7393099944501,2,208.54331192303547,368.98571758613303
895.4698289206584,25.80036513158639,25.74872225476105,0.050430826003072575,0.0012120508222947758,749.8282600337342,581.2260814267906,15,205.1031642940928,372.8402950667852
900.7801234647599,25.95351851029652,25.901068713520782,0.051218807659370584,0.0012309891163931317,797.7728385500977,622.8466267484065,28,197.80843918449804,371.38154378333087
907.5491692923157,26.148675925378672,26.09541920865254,0.05200678931566859,0.0012499274104914877,878.3000410873951,614.1560090106934,27,191.9724653583576,364.401343939117
921.2984149640852,26.544824812732955,26.490761176056427,0.0527947709719666,0.0012688657045898436,882.5571800347619,449.45382261072706,13,193.11669137643088,371.7910897331915
927.6579148417802,26.728189550633548,26.673318994006625,0.05358275262826461,0.0012878039986881995,829.1416892346658,395.27828242148723,25,186.87117160042968,370.82857225329855
934.9799321993682,26.939269512981724,26.883592036404405,0.05437073428456262,0.0013067422927865555,899.131498164671,342.5476139230139,24,181.5881693043216,367.3853590625296
945.7451627477253,27.249495130755964,27.19301073422825,0.05515871594086063,0.0013256805868849114,888.3369443089833,214.05121008837202,12,179.74838019898246,367.0062859072317
956.8894664513803,27.57063597635786,27.51334465987975,0.05594669759715864,0.0013446188809832674,968.4283112516629,107.24737096090509,9,178.28766424894124,362.115209746164
972.924846316103,28.032612990056435,27.97451475362793,0.05673467925345665,0.0013635571750816233,777.9958660173808,81.30918280792099,26,181.71802445996772,376.30373778660527
974.7716981403844,28.08603821385366,28.027133057474757,0.05752266090975466,0.0013824954691799792,763.7350869098432,97.9671521361286,16,170.95985663055288,363.6532666923652
989.2690210589059,28.503727623048817,28.44401554671952,0.058310642566052666,0.0014014337632783352,777.3558812089736,271.16651482588094,18,172.85215989537818,363.44822032119777
1003.9713903485948,28.92732124314693,28.866802246867238,0.059098624222350675,0.0014203720573766911,646.5291289570322,389.1873847552082,7,174.9495095313709,369.70355214843096
1012.4184278110506,29.170795614288508,29.10946969805842,0.059886605878648684,0.001439310351475047,588.4955186180059,306.36517804315645,19,170.79152734013047,361.6094518764193
1028.959565545518,29.647335680782408,29.585202844601923,0.06067458753494669,0.001458248645573403,506.7103012851879,125.76017746093638,29,174.72764542090167,359.86010740509676
1047.2500477513079,30.174247273686643,30.111307517555762,0.0614625691912447,0.001477186939671759,309.87777727348885,29.176473755822997,6,180.41310797299536,370.7990420058062
1054.6015953563883,30.38617754520254,30.322430869121263,0.06225055084754271,0.0014961252337701149,224.71558026876093,7.069268916182314,20,175.15963592437973,361.1620934460293
1071.5900915212455,30.87559908093288,30.811045484901207,0.06303853250384071,0.0015150635278684708,45.572242817226716,103.87892246077169,21,179.54311243554088,364.93731428529884
1084.8033668468333,31.25631496187223,31.190954445890164,0.06382651416013872,0.0015340018219668267,181.26122306425097,185.46005274010923,10,180.15136810743252,370.94780038706534
1092.0061560706547,31.463961807880352,31.39779437194789,0.06461449581643673,0.0015529401160651827,183.9351909141732,271.6182867280379,3,174.74913767755768,370.3388093973029
1099.8179362842384,31.6891442543533,31.622169898470442,0.06540247747273474,0.0015718784101635386,274.6239760685173,248.8319452650807,23,169.95589823744527,355.2915113176318
1122.6770145774933,32.34760635789191,32.27982508205865,0.06619045912903275,0.0015908167042618946,324.3888083153068,518.3512757852724,4,180.209956877004,360.59911332474985
1140.22849086363,32.853238633423594,32.78465043763993,0.06697844078533076,0.0016097549983602505,428.06102148347367,701.4181597641904,11,185.1564135094446,371.3001578540456
1147.0789226204708,33.05073951690413,32.98134440117007,0.06776642244162877,0.0016286932924586064,360.76024988921273,748.2147538775155,5,179.40182561258948,360.643891123593
1164.5856211077644,33.555082437415116,33.484880401730656,0.06855440409792678,0.0016476315865569624,234.58446430590962,915.890867007551,14,184.303504446187,371.5352636924194
1171.2009470262317,33.74581356219975,33.67480460656489,0.06934238575422479,0.0016665698806553183,197.0194406646276,846.2229650173126,17,178.31381071095808,368.1874103211217
1181.1641263159966,34.03294450261518,33.96112862702992,0.0701303674105228,0.0016855081747536743,89.71616427143047,794.0279554023678,1,175.67197034702684,375.162069527539
1184.1526463993443,34.119243510739125,34.04662071520347,0.0709183490668208,0.0017044464688520302,87.01431901816458,758.50206042794,22,166.05547077667836,333.5460801510289
