time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
94.30541805630911,4.715064959514539,577.0634963906424,973.2078831040134,0,91.16190412109879,94.30541805630911
115.86070352931524,5.792623289863929,777.3723389573872,809.9226387328804,8,108.85516614312778,115.86070352931524
130.00387076342912,6.499575708268707,683.6063863191322,668.7393099944501,2,118.66487101846063,130.00387076342912
139.16877381794868,6.957614917693769,749.8282600337342,581.2260814267906,15,123.19081494571522,139.16877381794868
144.47909939181616,7.222925253086227,797.7728385500977,622.8466267484065,28,123.68517053985559,144.47909939181616
151.24817624913797,7.561173152651401,878.3000410873951,614.1560090106934,27,125.41264152220609,151.24817624913797
164.99745295067348,8.24843104442726,882.5571800347619,449.45382261072706,13,133.6620031253858,164.99745295067348
171.35698385813458,8.5662016464994,829.1416892346658,395.27828242148723,25,134.30963457090914,171.35698385813458
178.67903224548868,8.932098122566188,899.131498164671,342.5476139230139,24,135.6757152167469,178.67903224548868
189.44429382361182,9.470155258171427,888.3369443089833,214.05121008837202,12,140.12616700074963,189.44429382361182
200.58862855703282,10.027166051541561,968.4283112516629,107.24737096090509,9,144.58421411560286,200.58862855703282
216.62403945152155,10.828730652965081,777.9958660173808,81.30918280792099,26,153.39882369504093,216.62403945152155
218.470922305569,10.920868852366537,763.7350869098432,97.9671521361286,16,147.96334247223604,218.470922305569
232.96827625385652,11.645530606479998,777.3558812089736,271.16651482588094,18,154.69508721206168,232.96827625385652
247.67067657331148,12.38044467915183,646.5291289570322,389.1873847552082,7,161.14179831240625,247.67067657331148
256.11774506553326,12.802592160462003,588.4955186180059,306.36517804315645,19,161.05160863577694,256.11774506553326
272.6589138297667,13.62944465537276,506.7103012851879,125.76017746093638,29,168.50414693901814,272.6589138297667
290.9494270653226,14.54376437384964,309.87777727348885,29.176473755822997,6,177.09634593906333,290.9494270653226
298.3010057001691,14.911137362291052,224.71558026876093,7.069268916182314,20,174.50455771723762,298.3010057001691
315.28953289479256,15.760357778721309,45.572242817226716,103.87892246077169,21,180.9834338153679,315.28953289479256
328.50283925014645,16.42081715318809,181.26122306425097,185.46005274010923,10,183.24664552905023,328.50283925014645
335.70565950373384,16.780752222566544,183.9351909141732,271.6182867280379,3,179.25927713251318,335.70565950373384
343.5174707470837,17.17113684143312,274.6239760685173,248.8319452650807,23,175.62050601762695,343.5174707470837
366.3765800701046,18.313886364283253,324.3888083153068,518.3512757852724,4,186.26706267164442,366.3765800701046
383.9280873860074,19.191255786777482,428.06102148347367,701.4181597641904,11,191.02096707468036,383.9280873860074
390.7785501726145,19.533572982806923,360.76024988921273,748.2147538775155,5,184.84547818886693,390.7785501726145
408.2852796896742,20.408703515358997,234.58446430590962,915.890867007551,14,188.7426983829375,408.2852796896742
414.90063663790755,20.73926541946975,197.0194406646276,846.2229650173126,17,181.5280341099073,414.90063663790755
424.86384695743857,21.237219992145388,89.71616427143047,794.0279554023678,1,177.32911619752375,424.86384695743857
427.85239807055234,21.386441604500163,87.01431901816458,758.50206042794,22,166.05592070828575,333.54698001424333
472.45693856017607,23.61646268568044,577.0634963906424,973.2078831040134,0,198.0554105144473,356.59623503086095
494.0122240331822,24.694021016029833,777.3723389573872,809.9226387328804,8,207.00564530399117,364.00835326975323
508.155391267296,25.40097343443461,683.6063863191322,668.7393099944501,2,208.54376185464278,368.98661744934753
517.3202943218156,25.859012643859675,749.8282600337342,581.2260814267906,15,205.10361422570006,372.8411949299996
522.630619895683,26.124322979252135,797.7728385500977,622.8466267484065,28,197.80888911610535,371.3824436465452
529.3996967530048,26.46257087881731,878.3000410873951,614.1560090106934,27,191.9729152899649,364.40224380233144
543.1489734545403,27.14982877059317,882.5571800347619,449.45382261072706,13,193.11714130803819,371.7919895964059
549.5085043620013,27.467599372665312,829.1416892346658,395.27828242148723,25,186.871621532037,370.82947211651293
556.8305527493553,27.833495848732102,899.131498164671,342.5476139230139,24,181.58861923592886,367.3862589257439
567.5958143274784,28.371552984337345,888.3369443089833,214.05121008837202,12,179.7488301305898,367.00718577044603
578.7401490608993,28.92856377770748,968.4283112516629,107.24737096090509,9,178.28811418054855,362.11610960937827
594.775559955388,29.730128379131003,777.9958660173808,81.30918280792099,26,181.718474391575,376.30463764981954
596.6224428094354,29.82226657853246,763.7350869098432,97.9671521361286,16,170.96030656216016,363.65416655557937
611.1197967577228,30.546928332645923,777.3558812089736,271.16651482588094,18,172.85260982698549,363.449120184412
625.8221970771777,31.281842405317757,646.5291289570322,389.1873847552082,7,174.94995946297823,369.7044520116452
634.2692655693995,31.70398988662793,588.4955186180059,306.36517804315645,19,170.79197727173772,361.6103517396336
650.810434333633,32.53084238153868,506.7103012851879,125.76017746093638,29,174.72809535250897,359.8610072683111
669.1009475691889,33.445162100015565,309.87777727348885,29.176473755822997,6,180.41355790460267,370.79994186902053
676.4525262040354,33.812535088456976,224.71558026876093,7.069268916182314,20,175.160085855987,361.16299330924363
