time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
94.3062201685053,4.715096598384501,577.0634963906424,973.2078831040134,0,91.16267949622176,94.3062201685053
115.86230775370764,5.7926865676038535,777.3723389573872,809.9226387328804,8,108.85669015630056,115.86230775370764
130.0062771000177,6.499670624878593,683.6063863191322,668.7393099944501,2,118.66711693260999,130.0062771000177
139.17198226673347,6.957741473173618,749.8282600337342,581.2260814267906,15,123.19375602376795,139.17198226673347
144.48310995279715,7.2230834474360375,797.7728385500977,622.8466267484065,28,123.68878004473848,144.48310995279715
151.25298892231515,7.561362985871174,878.3000410873951,614.1560090106934,27,125.41689271684595,151.25298892231515
165.00306773604686,8.248652516516994,882.5571800347619,449.45382261072706,13,133.66686927270942,165.00306773604686
171.36340075570416,8.566454757459095,829.1416892346658,395.27828242148723,25,134.31508893384327,171.36340075570416
178.68625125525446,8.932382872395845,899.131498164671,342.5476139230139,24,135.6817310582184,178.68625125525446
189.4523149455738,9.470471646871045,888.3369443089833,214.05121008837202,12,140.1327175836853,189.4523149455738
199.87393428536373,9.991338203819778,777.3558812089736,271.16651482588094,18,143.89187244729644,199.87393428536373
214.37209034584745,10.7160315968032,763.7350869098432,97.9671521361286,16,151.24429216291853,214.37209034584745
216.2197753120911,10.808201435074617,777.9958660173808,81.30918280792099,26,145.8846512854258,216.2197753120911
232.25598831877602,11.609797675368098,968.4283112516629,107.24737096090509,9,154.17899801481823,232.25598831877602
267.9356901902817,13.393568358902616,646.5291289570322,389.1873847552082,7,180.92751021331455,267.9356901902817
276.38356079469975,13.81574747908275,588.4955186180059,306.36517804315645,19,180.16259545790916,276.38356079469975
292.9255316711294,14.642631612863468,506.7103012851879,125.76017746093638,29,186.94038194530125,292.9255316711294
311.2168470188816,15.55698297021031,309.87777727348885,29.176473755822997,6,194.85780239242396,311.2168470188816
318.5692277659244,15.924387597521683,224.71558026876093,7.069268916182314,20,191.5912088806026,318.5692277659244
333.8901287273639,16.69021823555289,181.26122306425097,185.46005274010923,10,195.78243888446335,333.8901287273639
341.09375109314755,17.050184943801305,183.9351909141732,271.6182867280379,3,191.61626954714202,341.09375109314755
348.90636444869364,17.44060120153784,274.6239760685173,248.8319452650807,23,187.7986707543983,348.90636444869364
371.51540255367826,18.570838696746307,45.572242817226716,103.87892246077169,21,198.02386210759363,371.51540255367826
413.1628637493282,20.652997346488036,324.3888083153068,518.3512757852724,4,225.8992278449326,413.1628637493282
430.7151731774273,21.530398407852225,428.06102148347367,701.4181597641904,11,229.09436483378406,430.7151731774273
437.5664380762306,21.872747242751625,360.76024988921273,748.2147538775155,5,221.36008179671308,437.5664380762306
453.4893757514086,22.66867971646976,197.0194406646276,846.2229650173126,17,222.16670694684407,453.4893757514086
460.1055348118382,22.999273259450472,234.58446430590962,915.890867007551,14,213.44601484687908,460.1055348118382
475.90148643361596,23.788856430498594,89.71616427143047,794.0279554023678,1,213.3785835875363,475.90148643361596
478.890839658926,23.93810968172333,87.01431901816458,758.50206042794,22,200.40490882421545,384.5846194904203
523.496182260746,26.168162401773564,577.0634963906424,973.2078831040134,0,230.70391935629408,407.63387450703806
545.0522698459482,27.245752370992918,777.3723389573872,809.9226387328804,8,237.9536748717551,415.04599274593033
