time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
94.30569845147308,4.715076019546007,577.0634963906424,973.2078831040134,0,91.16217516975736,94.30569845147308
115.86126431964318,5.792645409926866,777.3723389573872,809.9226387328804,8,108.85569889393936,115.86126431964318
130.00471194892103,6.499608888363112,683.6063863191322,668.7393099944501,2,118.66565612491975,130.00471194892103
139.16989539860458,6.957659157819643,749.8282600337342,581.2260814267906,15,123.19184306131653,139.16989539860458
144.48050136763604,7.222980553243569,797.7728385500977,622.8466267484065,28,123.68643231809341,144.48050136763604
151.2498586201218,7.561239512840212,878.3000410873951,614.1560090106934,27,125.41412761657514,151.2498586201218
164.9994157168213,8.24850846464754,882.5571800347619,449.45382261072706,13,133.66370418938055,164.9994157168213
171.35922701944637,8.566290126751147,829.1416892346658,395.27828242148723,25,134.31154125802408,171.35922701944637
178.68155580196444,8.932197662849404,899.131498164671,342.5476139230139,24,135.6778181804767,178.68155580196444
189.44709777525154,9.470265858486112,888.3369443089833,214.05121008837202,12,140.12845689458874,189.44709777525154
199.86819539800925,9.991111836596351,777.3558812089736,271.16651482588094,18,143.88728133741282,199.86819539800925
214.36582974146074,10.71578465074128,763.7350869098432,97.9671521361286,16,151.23938802281558,214.36582974146074
216.21299299067215,10.807933910174205,777.9958660173808,81.30918280792099,26,145.87945150567128,216.21299299067215
232.24868428032485,11.609509571629193,968.4283112516629,107.24737096090509,9,154.17351998597982,232.24868428032485
267.92786443479827,13.393259676325219,646.5291289570322,389.1873847552082,7,180.92177132595995,267.92786443479827
276.37521332218404,13.81541821766686,588.4955186180059,306.36517804315645,19,180.1566131026063,276.37521332218404
292.91666248158145,14.642281772609085,506.7103012851879,125.76017746093638,29,186.93417351261766,292.91666248158145
311.2074561123014,15.556612551117434,309.87777727348885,29.176473755822997,6,194.85138527292747,311.2074561123014
318.5593151423119,15.923996599590314,224.71558026876093,7.069268916182314,20,191.58460046486096,318.5593151423119
333.87969438671917,16.689806658783027,181.26122306425097,185.46005274010923,10,195.77565656304424,333.87969438671917
341.08279503547055,17.049752788192947,183.9351909141732,271.6182867280379,3,191.60933071061328,341.08279503547055
348.8948866739844,17.44014846709099,274.6239760685173,248.8319452650807,23,187.79159279332762,348.8948866739844
371.50340306193675,18.57036538346096,45.572242817226716,103.87892246077169,21,198.01666241254878,371.50340306193675
413.1503425405544,20.652503454364194,324.3888083153068,518.3512757852724,4,225.8919238064813,413.1503425405544
430.7021302516212,21.529883936889888,428.06102148347367,701.4181597641904,11,229.0869738424941,430.7021302516212
437.5528734333923,21.872212192950794,360.76024988921273,748.2147538775155,5,221.35262124315202,437.5528734333923
453.475289391538,22.668124087830435,197.0194406646276,846.2229650173126,17,222.15919422157992,453.475289391538
460.09092673493535,22.998697051972652,234.58446430590962,915.890867007551,14,213.43846734047935,460.09092673493535
475.88635663968086,23.78825964418228,89.71616427143047,794.0279554023678,1,213.3710186905689,475.88635663968086
478.8751881479586,23.93749231656852,87.01431901816458,758.50206042794,22,200.39734392724804,384.56948969648545
523.4800090327464,26.16752445778026,577.0634963906424,973.2078831040134,0,230.6963544593266,407.61874471310307
545.0355749009163,27.24509384816112,777.3723389573872,809.9226387328804,8,237.9461099747877,415.03086295199535
559.1790225301942,27.952057326597362,683.6063863191322,668.7393099944501,2,237.78374725135637,420.0091271315897
568.3442059798776,28.41010759605389,749.8282600337342,581.2260814267906,15,232.64312034833083,423.86370461224175
573.654811948909,28.675428991477816,797.7728385500977,622.8466267484065,28,223.64791596465315,422.4049533287874
580.4241692013948,29.013687951074456,878.3000410873951,614.1560090106934,27,216.11146286442983,415.42475348457367
594.1737262980942,29.70095690288178,882.5571800347619,449.45382261072706,13,215.5552096084202,422.8144992786481
600.5335376007191,30.018738564985387,829.1416892346658,395.27828242148723,25,207.60921055833614,421.8519817987552
607.8558663832371,30.384646101083643,899.131498164671,342.5476139230139,24,200.6257289881451,418.4087686079862
618.6214083565241,30.92271429672035,888.3369443089833,214.05121008837202,12,197.08546060872308,418.7532129585155
629.0425059792817,31.44356027483059,777.3558812089736,271.16651482588094,18,193.2007478787717,414.6766762378218
643.5401403227331,32.16823308897551,763.7350869098432,97.9671521361286,16,193.3925718695141,427.3271473320619
645.3873035719445,32.260382348408434,777.9958660173808,81.30918280792099,26,180.9339247660164,413.1386192916206
661.4229948615971,33.061958009863424,968.4283112516629,107.24737096090509,9,182.66380570295996,393.4951304267999
697.1021750160704,34.84570811455945,646.5291289570322,389.1873847552082,7,204.03717550472427,420.7269616938876
705.5495239034561,35.26786665590109,588.4955186180059,306.36517804315645,19,198.17871403940092,412.63286142187593
722.0909730628535,36.09473021084331,506.7103012851879,125.76017746093638,29,200.41435284608926,410.88351695055337
740.3817666935734,37.00906098935166,309.87777727348885,29.176473755822997,6,204.39933612410005,421.8224515512628
747.7336257235838,37.37644503782454,224.71558026876093,7.069268916182314,20,197.44538480140145,413.85393133686614
763.054004967991,38.142255097017255,181.26122306425097,185.46005274010923,10,198.45995369309958,421.97120993252196
770.2571056167424,38.502201226427175,183.9351909141732,271.6182867280379,3,191.35724398914186,421.3622189427595
778.0691972552561,38.89259690532522,274.6239760685173,248.8319452650807,23,184.86352527494657,406.565794193321
800.6777136432084,40.022813821695195,45.572242817226716,103.87892246077169,21,193.16623131018983,387.52737110265565
842.324653121826,42.10495189259843,324.3888083153068,518.3512757852724,4,220.5073604360984,411.6225228702065
859.8764408328929,42.98233237512412,428.06102148347367,701.4181597641904,11,223.75333779445614,422.3235673995022
866.7271840146639,43.324660631185026,360.76024988921273,748.2147538775155,5,216.29827062351805,413.25189462312755
882.6495999728096,44.12057252606466,197.0194406646276,846.2229650173126,17,217.91487622895474,422.55867323787595
889.2652373162068,44.45114549020688,234.58446430590962,915.890867007551,14,210.2247032196429,413.37888067652773
905.0606672209523,45.24070808241651,89.71616427143047,794.0279554023678,1,211.71432277167938,426.1854790729955
908.04949872923,45.38994075480275,87.01431901816458,758.50206042794,22,200.39734392724804,384.56948969648545
952.6543196140177,47.61997289601449,577.0634963906424,973.2078831040134,0,230.6963544593266,407.61874471310307
974.2098854821877,48.69754228639535,777.3723389573872,809.9226387328804,8,237.9461099747877,415.03086295199535
988.3533331114655,49.40450576483159,683.6063863191322,668.7393099944501,2,237.78374725135637,420.0091271315897
997.518516561149,49.86255603428812,749.8282600337342,581.2260814267906,15,232.64312034833083,423.86370461224175
1002.8291225301804,50.12787742971204,797.7728385500977,622.8466267484065,28,223.64791596465315,422.4049533287874
1009.5984797826661,50.46613638930869,878.3000410873951,614.1560090106934,27,216.11146286442983,415.42475348457367
1023.3480368793655,51.15340534111601,882.5571800347619,449.45382261072706,13,215.5552096084202,422.8144992786481
1029.7078481819906,51.47118700321962,829.1416892346658,395.27828242148723,25,207.60921055833614,421.8519817987552
1037.0301769645087,51.837094539317874,899.131498164671,342.5476139230139,24,200.6257289881451,418.4087686079862
1047.7957189377958,52.37516273495458,888.3369443089833,214.05121008837202,12,197.08546060872308,418.7532129585155
1058.2168165605533,52.896008713064816,777.3558812089736,271.16651482588094,18,193.2007478787717,414.6766762378218
1072.7144509040047,53.62068152720974,763.7350869098432,97.9671521361286,16,193.3925718695141,427.3271473320619
1074.5616141532162,53.71283078664266,777.9958660173808,81.30918280792099,26,180.9339247660164,413.1386192916206
1090.597305442869,54.51440644809765,968.4283112516629,107.24737096090509,9,182.66380570295996,393.4951304267999
1126.2764855973423,56.29815655279368,646.5291289570322,389.1873847552082,7,204.03717550472427,420.7269616938876
1134.723834484728,56.720315094135316,588.4955186180059,306.36517804315645,19,198.17871403940092,412.63286142187593
1151.2652836441255,57.54717864907754,506.7103012851879,125.76017746093638,29,200.41435284608926,410.88351695055337
1169.5560772748454,58.46150942758589,309.87777727348885,29.176473755822997,6,204.39933612410005,421.8224515512628
1176.9079363048559,58.82889347605877,224.71558026876093,7.069268916182314,20,197.44538480140145,413.85393133686614
1192.228315549263,59.59470353525148,181.26122306425097,185.46005274010923,10,198.45995369309958,421.97120993252196
1199.4314161980144,59.9546496646614,183.9351909141732,271.6182867280379,3,191.35724398914186,421.3622189427595
