time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
94.30453993415792,4.7150303224741315,577.0634963906424,973.2078831040134,0,91.16105526968605,94.30453993415792
137.59338817124896,6.879276060094919,89.71616427143047,794.0279554023678,1,129.86345723440206,137.59338817124896
188.19218514762616,9.409019234680015,683.6063863191322,668.7393099944501,2,174.18918137252513,188.19218514762616
241.39918883843228,12.069172744986556,183.9351909141732,271.6182867280379,3,219.34954543538348,241.39918883843228
265.0769141903662,13.252862338349487,324.3888083153068,518.3512757852724,4,234.19137364763856,265.0769141903662
284.48914872501257,14.22327739084804,360.76024988921273,748.2147538775155,5,244.12063655811775,284.48914872501257
344.57747863558654,17.22749721214297,309.87777727348885,29.176473755822997,6,292.72305051417226,344.57747863558654
385.6703990354935,19.281946557904554,646.5291289570322,389.1873847552082,7,320.9602909462293,385.6703990354935
422.4066190356566,21.118560883678942,777.3723389573872,809.9226387328804,8,343.6162903118706,422.4066190356566
483.1074217684658,24.153404346085637,968.4283112516629,107.24737096090509,9,388.21351231906425,483.1074217684658
549.0463156769983,27.4501523672785,181.26122306425097,185.46005274010923,10,435.85086237169685,549.0463156769983
596.7271643081766,29.833998124603646,428.06102148347367,701.4181597641904,11,463.64080552593595,596.7271643081766
652.6090018448988,32.62789332720599,888.3369443089833,214.05121008837202,12,497.76900966782824,652.6090018448988
672.2504304885952,33.60976808515704,882.5571800347619,449.45382261072706,13,495.0020906285714,672.2504304885952
738.8018531919186,36.937142546089454,234.58446430590962,915.890867007551,14,536.9267848921643,738.8018531919186
790.0197617239413,39.49784129845683,749.8282600337342,581.2260814267906,15,561.8107013667221,790.0197617239413
830.3266429762427,41.512988686838135,763.7350869098432,97.9671521361286,16,574.440027853149,830.3266429762427
908.5656452927899,45.42474212843173,197.0194406646276,846.2229650173126,17,622.3935086599365,908.5656452927899
976.6671674857099,48.82962156384397,777.3558812089736,271.16651482588094,18,657.9394586033328,976.6671674857099
992.6951682302613,49.63082492683778,588.4955186180059,306.36517804315645,19,640.8776204068755,992.6951682302613
1031.9702476934679,51.59438222576435,224.71558026876093,7.069268916182314,20,645.7536916136334,1031.9702476934679
1048.95789676594,52.4435680051542,45.572242817226716,103.87892246077169,21,627.7760774605741,1048.95789676594
1103.6376630832362,55.177359646785256,87.01431901816458,758.50206042794,22,645.667921675096,1103.6376630832362
1148.9148895375147,57.441024295265414,274.6239760685173,248.8319452650807,23,652.6479851447907,1148.9148895375147
