time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
94.30569730642483,4.715075974380215,577.0634963906424,973.2078831040134,0,91.16217406287736,94.30569730642483
137.59570291578277,6.879367363907087,89.71616427143047,794.0279554023678,1,129.86565624170913,137.59570291578277
188.19565726442687,9.409156190398265,683.6063863191322,668.7393099944501,2,174.19242201487234,188.19565726442687
241.4038183274999,12.06935535261089,183.9351909141732,271.6182867280379,3,219.3537891336954,241.4038183274999
265.0827010517007,13.253090597879904,324.3888083153068,518.3512757852724,4,234.19658182283953,265.0827010517007
284.496092958614,14.22355130228454,360.76024988921273,748.2147538775155,5,244.12677063113236,284.496092958614
344.58558024145486,17.227816775485557,309.87777727348885,29.176473755822997,6,292.73007190592483,344.58558024145486
385.67965801362874,19.282311773153225,646.5291289570322,389.1873847552082,7,320.9681610776443,385.67965801362874
422.4170353860587,21.118971750833698,777.3723389573872,809.9226387328804,8,343.6249706038724,422.4170353860587
483.11899549113485,24.153860865146477,968.4283112516629,107.24737096090509,9,388.2229641925773,483.11899549113485
549.0590467719344,27.450654538245423,181.26122306425097,185.46005274010923,10,435.86104724764556,549.0590467719344
596.7410527753797,29.834545947476656,428.06102148347367,701.4181597641904,11,463.651684825245,596.7410527753797
652.6240476843689,32.62848680198508,888.3369443089833,214.05121008837202,12,497.7805448114217,652.6240476843689
672.2666337003322,33.61040721184222,882.5571800347619,449.45382261072706,13,495.01424303737406,672.2666337003322
738.8192137759227,36.93782732468072,234.58446430590962,915.890867007551,14,536.9395159871005,738.8192137759227
790.0382796802124,39.498571728954175,749.8282600337342,581.2260814267906,15,561.8239725687166,790.0382796802124
830.3463183047809,41.51376476924157,763.7350869098432,97.9671521361286,16,574.4538005831256,830.3463183047809
908.586477993595,45.42556386274125,197.0194406646276,846.2229650173126,17,622.4077443388197,908.586477993595
976.6891575587821,48.83048895005957,777.3558812089736,271.16651482588094,18,657.9541186520476,976.6891575587821
992.7183156756005,49.63173796495946,588.4955186180059,306.36517804315645,19,640.8926662463457,992.7183156756005
1031.994552511074,51.595340915792114,224.71558026876093,7.069268916182314,20,645.7690846647837,1031.994552511074
1048.9833589558132,52.44457234708805,45.572242817226716,103.87892246077169,21,627.7917791443291,1048.9833589558132
1103.6642826453765,55.17840964062519,87.01431901816458,758.50206042794,22,645.6838934123799,1103.6642826453765
1148.942666471922,57.442119941011434,274.6239760685173,248.8319452650807,23,652.6641883565278,1148.942666471922
