alpha,avg_aoi,energy_norm,beta,gamma
0.0,194.85454011212238,0.9929927116223835,0.8,1.6
0.25,192.96110271664583,0.9992112559591487,1.0,1.35
0.5,192.96110271664583,0.9992112559591487,1.2000000000000002,1.1
0.75,192.96110271664583,0.9992112559591487,1.4000000000000001,0.8500000000000001
1.0,192.96110271664583,0.9992112559591487,1.6,0.6000000000000001
