time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
78.29787922532795,3.9146852607207925,862.3345564436338,372.46967565487057,0,75.68794991781701,78.29787922532795
79.80582006014394,3.9898736019159875,853.2588595912164,357.0897868970882,7,74.53569675062822,79.80582006014394
81.31376089495994,4.065061943111182,862.3345564436338,372.46967565487057,0,75.94310819645646,81.31376089495994
82.82170172977594,4.140250284306377,853.2588595912164,357.0897868970882,7,77.35051964228477,82.82170172977594
84.32964256459194,4.215438625501571,862.3345564436338,372.46967565487057,0,78.75793108811298,84.32964256459194
85.83758339940793,4.290626966696766,853.2588595912164,357.0897868970882,7,80.16534253394124,85.83758339940793
87.34552423422393,4.36581530789196,862.3345564436338,372.46967565487057,0,81.5727539797695,87.34552423422393
88.85346506903993,4.441003649087155,853.2588595912164,357.0897868970882,7,82.98016542559779,88.85346506903993
90.36140590385592,4.5161919902823495,862.3345564436338,372.46967565487057,0,84.38757687142606,90.36140590385592
91.86934673867192,4.591380331477544,853.2588595912164,357.0897868970882,7,85.79498831725434,91.86934673867192
93.37728757348792,4.666568672672739,862.3345564436338,372.46967565487057,0,87.20239976308261,93.37728757348792
94.88522840830392,4.741757013867933,853.2588595912164,357.0897868970882,7,88.6098112089109,94.88522840830392
96.39316924311991,4.816945355063128,862.3345564436338,372.46967565487057,0,90.01722265473907,96.39316924311991
97.90111007793591,4.892133696258322,853.2588595912164,357.0897868970882,7,91.42463410056735,97.90111007793591
99.40905091275191,4.967322037453517,862.3345564436338,372.46967565487057,0,92.83204554639562,99.40905091275191
100.9169917475679,5.0425103786487115,853.2588595912164,357.0897868970882,7,94.23945699222391,100.9169917475679
102.4249325823839,5.117698719843906,862.3345564436338,372.46967565487057,0,95.64686843805218,102.4249325823839
103.9328734171999,5.192887061039101,853.2588595912164,357.0897868970882,7,97.05427988388045,103.9328734171999
105.4408142520159,5.268075402234295,862.3345564436338,372.46967565487057,0,98.46169132970873,105.4408142520159
106.9487550868319,5.34326374342949,853.2588595912164,357.0897868970882,7,99.869102775537,106.9487550868319
108.45669592164789,5.418452084624684,862.3345564436338,372.46967565487057,0,101.27651422136519,108.45669592164789
109.96463675646389,5.493640425819879,853.2588595912164,357.0897868970882,7,102.68392566719346,109.96463675646389
111.47257759127989,5.568828767015074,862.3345564436338,372.46967565487057,0,104.09133711302174,111.47257759127989
112.98051842609588,5.644017108210268,853.2588595912164,357.0897868970882,7,105.49874855885001,112.98051842609588
114.48845926091188,5.719205449405463,862.3345564436338,372.46967565487057,0,106.90616000467828,114.48845926091188
115.99640009572788,5.794393790600657,853.2588595912164,357.0897868970882,7,108.31357145050656,115.99640009572788
117.50434093054388,5.869582131795852,862.3345564436338,372.46967565487057,0,109.72098289633485,117.50434093054388
