time_s,energy_Wh,uav_x,uav_y,served_node,aoi_avg,aoi_max
94.30354685860686,4.714991151160729,577.0634963906424,973.2078831040134,0,91.16009529665328,94.30354685860686
115.85696113391076,5.792475673156309,777.3723389573872,809.9226387328804,8,108.85161086749349,115.85696113391076
129.99825717032238,6.499354283207277,683.6063863191322,668.7393099944501,2,118.65963166489433,129.99825717032238
139.1612890271397,6.957319684278529,749.8282600337342,581.2260814267906,15,123.18395388747376,139.1612890271397
144.46974340330493,7.222556211317176,797.7728385500977,622.8466267484065,28,123.67675015019546,144.46974340330493
151.23694906292448,7.56073030252854,878.3000410873951,614.1560090106934,27,125.40272417438418,151.23694906292448
164.98435456675773,8.247914385950589,882.5571800347619,449.45382261072706,13,133.65065119265884,164.98435456675773
171.34201427651658,8.565611179668917,829.1416892346658,395.27828242148723,25,134.29691042653383,171.34201427651658
178.66219146616842,8.931433847381895,899.131498164671,342.5476139230139,24,135.66168123398003,178.66219146616842
189.4255818465893,9.469417174633323,888.3369443089833,214.05121008837202,12,140.11088555284795,189.4255818465893
200.56804538230804,10.026354159649646,968.4283112516629,107.24737096090509,9,144.56774757582306,200.56804538230804
216.60158507909452,10.827844952719355,777.9958660173808,81.30918280792099,26,153.38123443663974,216.60158507909452
218.4465967354397,10.919909343767,763.7350869098432,97.9671521361286,16,147.9446928684703,218.4465967354397
232.94207948602497,11.64449728952665,777.3558812089736,271.16651482588094,18,154.6754396361881,232.94207948602497
247.64260860777767,12.379337553844671,646.5291289570322,389.1873847552082,7,161.12121513768156,247.64260860777767
256.08780590229725,12.801411226801033,588.4955186180059,306.36517804315645,19,161.0301522354578,256.08780590229725
272.62710346882847,13.628189913357978,506.7103012851879,125.76017746093638,29,168.48187968636142,272.62710346882847
290.9157455066822,14.542435823481048,309.87777727348885,29.176473755822997,6,177.0733302073257,290.9157455066822
298.2654529438265,14.909735003568649,224.71558026876093,7.069268916182314,20,174.48085587967583,298.2654529438265
315.25210894074775,15.758881611645094,45.572242817226716,103.87892246077169,21,180.95910824523878,315.25210894074775
328.46354409839944,16.419267177758062,181.26122306425097,185.46005274010923,10,183.22175859961047,328.46354409839944
335.6644931542846,16.779128438782706,183.9351909141732,271.6182867280379,3,179.23389121701945,335.6644931542846
343.47443319993226,17.169439249295472,274.6239760685173,248.8319452650807,23,175.59468348933598,343.47443319993226
366.33167132525097,18.312114963791792,324.3888083153068,518.3512757852724,4,186.240865903813,366.33167132525097
383.8813074434516,19.18941057793221,428.06102148347367,701.4181597641904,11,190.9944584405652,383.8813074434516
390.72989903235646,19.53165396560784,360.76024988921273,748.2147538775155,5,184.81872006172486,390.72989903235646
408.234757351714,20.406710689806104,234.58446430590962,915.890867007551,14,188.71575313602526,408.234757351714
414.84824310224514,20.737198785563045,197.0194406646276,846.2229650173126,17,181.50096411648153,414.84824310224514
424.80958222407395,21.235079549884873,89.71616427143047,794.0279554023678,1,177.30198383084115,424.80958222407395
427.7962621394855,21.384227353885837,87.01431901816458,758.50206042794,22,166.02878834160322,333.4927152808785
472.39893143140705,23.614174626712302,577.0634963906424,973.2078831040134,0,198.02827814776475,356.54197029749605
493.95234570671096,24.691659148707885,777.3723389573872,809.9226387328804,8,206.97851293730866,363.9540885363884
508.0936417431226,25.398537758758852,683.6063863191322,668.7393099944501,2,208.51662948796027,368.93235271598263
517.2566735999399,25.856503159830105,749.8282600337342,581.2260814267906,15,205.0764818590176,372.7869301966347
522.565127976105,26.121739686868754,797.7728385500977,622.8466267484065,28,197.78175674942284,371.3281789131804
529.3323336357246,26.459913778080118,878.3000410873951,614.1560090106934,27,191.9457829232824,364.3479790689666
543.0797391395578,27.147097861502168,882.5571800347619,449.45382261072706,13,193.09000894135562,371.7377248630411
549.4373988493165,27.464794655220498,829.1416892346658,395.27828242148723,25,186.8444891653545,370.7752073831481
556.7575760389683,27.830617322933477,899.131498164671,342.5476139230139,24,181.56148686924638,367.3319941923791
567.5209664193891,28.36860065018491,888.3369443089833,214.05121008837202,12,179.72169776390726,366.95292103708124
578.6634299551077,28.925537635201234,968.4283112516629,107.24737096090509,9,178.26098181386598,362.06184487601354
594.6969696518942,29.727028428270945,777.9958660173808,81.30918280792099,26,181.69134202489252,376.2503729164548
596.5419813082393,29.81909281931859,763.7350869098432,97.9671521361286,16,170.93317419547773,363.59990182221475
611.0374640588245,30.543680765078243,777.3558812089736,271.16651482588094,18,172.82547746030298,363.39485545104736
625.7379931805772,31.278521029396266,646.5291289570322,389.1873847552082,7,174.92282709629572,369.6501872782805
634.1831904750967,31.700594702352628,588.4955186180059,306.36517804315645,19,170.76484490505524,361.5560870062689
650.7224880416279,32.527373388909574,506.7103012851879,125.76017746093638,29,174.70096298582646,359.80674253494635
669.0111300794815,33.441619299032645,309.87777727348885,29.176473755822997,6,180.38642553792013,370.74567713565574
676.3608375166258,33.808918479120244,224.71558026876093,7.069268916182314,20,175.1329534893045,361.10872857587884
693.347493513547,34.65806508719669,45.572242817226716,103.87892246077169,21,179.51643000046568,364.88394941514844
706.5589286711986,35.318450653309654,181.26122306425097,185.46005274010923,10,180.12468567235734,370.89443551691494
713.7598777270838,35.678311914334294,183.9351909141732,271.6182867280379,3,174.72245524248248,370.28544452715244
721.5698177727313,36.06862272484706,274.6239760685173,248.8319452650807,23,169.92921580237007,355.23814644748137
744.42705589805,37.21129843934338,324.3888083153068,518.3512757852724,4,180.1832744419288,360.5457484545994
761.9766920162506,38.088594053483796,428.06102148347367,701.4181597641904,11,185.1297310743694,371.2467929838952
768.8252836051554,38.43083744115942,360.76024988921273,748.2147538775155,5,179.37514317751422,360.59052625344253
786.3301419245129,39.30589416535768,234.58446430590962,915.890867007551,14,184.27682201111176,371.48189882226893
792.9436276750439,39.63638226111462,197.0194406646276,846.2229650173126,17,178.28712827588288,368.13404545097126
802.9049667968726,40.13426302543644,89.71616427143047,794.0279554023678,1,175.64528791195164,375.10870465738856
805.8916467122841,40.2834108294374,87.01431901816458,758.50206042794,22,166.02878834160322,333.4927152808785
850.4943160042056,42.51335810226386,577.0634963906424,973.2078831040134,0,198.02827814776475,356.54197029749605
872.0477302795094,43.59084262425944,777.3723389573872,809.9226387328804,8,206.97851293730866,363.9540885363884
886.1890263159211,44.2977212343104,683.6063863191322,668.7393099944501,2,208.51662948796027,368.93235271598263
895.3520581727383,44.75568663538165,749.8282600337342,581.2260814267906,15,205.0764818590176,372.7869301966347
900.6605125489035,45.020923162420296,797.7728385500977,622.8466267484065,28,197.78175674942284,371.3281789131804
907.4277182085231,45.35909725363166,878.3000410873951,614.1560090106934,27,191.9457829232824,364.3479790689666
921.1751237123563,46.046281337053706,882.5571800347619,449.45382261072706,13,193.09000894135562,371.7377248630411
927.532783422115,46.36397813077203,829.1416892346658,395.27828242148723,25,186.8444891653545,370.7752073831481
934.8529606117668,46.72980079848501,899.131498164671,342.5476139230139,24,181.56148686924638,367.3319941923791
945.6163509921876,47.26778412573643,888.3369443089833,214.05121008837202,12,179.72169776390726,366.95292103708124
956.7588145279062,47.824721110752755,968.4283112516629,107.24737096090509,9,178.26098181386598,362.06184487601354
972.7923542246926,48.626211903822465,777.9958660173808,81.30918280792099,26,181.69134202489252,376.2503729164548
974.6373658810378,48.71827629487011,763.7350869098432,97.9671521361286,16,170.93317419547773,363.59990182221475
989.132848631623,49.44286424062975,777.3558812089736,271.16651482588094,18,172.82547746030298,363.39485545104736
1003.8333777533757,50.17770450494777,646.5291289570322,389.1873847552082,7,174.92282709629572,369.6501872782805
1012.2785750478952,50.59977817790413,588.4955186180059,306.36517804315645,19,170.76484490505524,361.5560870062689
1028.8178726144265,51.42655686446107,506.7103012851879,125.76017746093638,29,174.70096298582646,359.80674253494635
1047.1065146522803,52.34080277458414,309.87777727348885,29.176473755822997,6,180.38642553792013,370.74567713565574
1054.4562220894247,52.70810195467174,224.71558026876093,7.069268916182314,20,175.1329534893045,361.10872857587884
1071.442878086346,53.557248562748185,45.572242817226716,103.87892246077169,21,179.51643000046568,364.88394941514844
1084.6543132439976,54.21763412886115,181.26122306425097,185.46005274010923,10,180.12468567235734,370.89443551691494
1091.855262299883,54.57749538988579,183.9351909141732,271.6182867280379,3,174.72245524248248,370.28544452715244
1099.6652023455306,54.967806200398556,274.6239760685173,248.8319452650807,23,169.92921580237007,355.23814644748137
1122.5224404708495,56.110481914894876,324.3888083153068,518.3512757852724,4,180.1832744419288,360.5457484545994
1140.07207658905,56.98777752903529,428.06102148347367,701.4181597641904,11,185.1297310743694,371.2467929838952
1146.920668177955,57.330020916710914,360.76024988921273,748.2147538775155,5,179.37514317751422,360.59052625344253
1164.4255264973124,58.205077640909174,234.58446430590962,915.890867007551,14,184.27682201111176,371.48189882226893
1171.0390122478436,58.535565736666115,197.0194406646276,846.2229650173126,17,178.28712827588288,368.13404545097126
1181.0003513696724,59.033446500987935,89.71616427143047,794.0279554023678,1,175.64528791195164,375.10870465738856
1183.9870312850842,59.182594304988896,87.01431901816458,758.50206042794,22,166.02878834160322,333.4927152808785
